53,61,1,5
3,30,1,1
21,48,1,1
6,51,1,2
48,51,1,1
59,61,1,1
45,30,1,1
30,61,1,7
48,62,1,1
30,53,1,6
25,30,1,8
30,36,1,1
30,45,1,3
1,30,1,1
3,30,1,1
25,61,1,7
45,59,1,1
25,53,1,5
30,59,1,1
25,36,1,1
25,45,1,2
10,17,1,1
30,51,1,10
10,30,1,8
17,30,1,1
1,59,1,1
1,62,1,1
3,61,1,1
36,61,1,1
3,53,1,1
36,53,1,1
3,45,1,1
3,25,1,1
1,3,1,1
53,30,1,1
45,53,1,3
30,48,1,1
21,53,1,1
10,61,1,7
25,51,1,8
17,61,1,1
10,53,1,5
17,53,1,1
10,36,1,1
10,45,1,2
61,62,1,7
17,45,1,1
10,25,1,8
3,10,1,1
51,59,1,1
17,25,1,1
51,62,1,7
48,61,1,1
25,48,1,1
3,51,1,1
53,59,1,1
48,53,1,1
53,62,1,5
21,30,1,1
59,62,1,1
30,59,1,1
30,62,1,7
10,51,1,8
51,30,1,1
17,51,1,1
1,30,1,1
10,21,1,1
45,61,1,2
6,30,1,2
30,61,1,1
21,61,1,1
10,48,1,1
21,45,1,1
17,48,1,1
25,59,1,1
21,25,1,1
25,62,1,7
30,30,1,1
1,61,1,1
1,53,1,1
10,30,1,1
25,41,2,1
0,10,2,1
10,47,2,1
37,59,2,1
49,59,2,1
40,45,2,1
24,49,2,1
24,45,2,2
24,35,2,1
25,37,2,1
0,47,2,1
10,41,2,1
51,59,2,8
40,59,2,1
24,59,2,6
49,54,2,1
0,51,2,1
0,41,2,1
51,58,2,1
40,58,2,1
24,58,2,1
45,59,2,2
25,49,2,1
25,45,2,2
25,35,2,1
51,54,2,3
40,54,2,1
35,41,2,1
24,54,2,3
45,58,2,1
0,24,2,1
47,59,2,1
25,59,2,10
10,49,2,1
10,45,2,1
10,35,2,1
45,54,2,2
25,40,2,1
47,58,2,1
41,49,2,1
41,45,2,1
40,49,2,1
25,58,2,1
24,25,2,6
58,59,2,1
0,45,2,1
10,59,2,1
0,35,2,1
49,58,2,1
47,54,2,1
25,54,2,3
41,59,2,1
45,49,2,1
24,47,2,1
10,58,2,1
35,49,2,1
35,45,2,1
0,59,2,1
24,40,2,1
41,58,2,1
24,51,2,6
10,54,2,1
47,49,2,1
0,58,2,1
35,59,2,1
41,54,2,1
0,54,2,1
35,58,2,1
25,47,2,1
10,25,2,1
54,59,2,3
35,54,2,1
25,51,2,8
0,49,2,1
0,25,2,1
37,51,2,1
49,51,2,1
54,58,2,1
10,40,2,1
41,47,2,1
40,47,2,1
10,51,2,1
41,51,2,1
40,51,2,1
0,40,2,1
40,41,2,1
45,47,2,1
24,41,2,1
35,47,2,1
10,24,2,1
45,51,2,2
35,40,2,1
24,37,2,1
35,51,2,1
47,51,2,1
15,30,3,1
24,30,3,7
32,54,3,7
32,34,3,1
19,30,3,1
25,45,3,7
45,63,3,1
25,32,3,7
19,54,3,1
32,45,3,7
19,34,3,1
54,63,3,1
34,54,3,1
29,30,3,1
24,63,3,1
44,54,3,1
25,44,3,1
29,54,3,1
19,63,3,1
15,54,3,1
15,25,3,1
24,54,3,7
24,34,3,1
24,25,3,7
34,63,3,1
25,29,3,1
19,32,3,1
32,44,3,1
34,45,3,1
44,63,3,1
19,25,3,1
44,45,3,1
29,45,3,1
29,32,3,1
15,45,3,1
24,45,3,7
15,32,3,1
30,54,3,7
24,32,3,7
25,30,3,8
30,34,3,1
34,44,3,1
25,34,3,1
19,45,3,1
30,63,3,1
24,44,3,1
30,45,3,7
30,32,3,7
45,54,3,7
24,29,3,1
15,24,3,1
19,44,3,1
25,63,3,1
19,24,3,1
32,63,3,1
30,44,3,1
25,54,3,7
38,42,4,1
33,43,4,1
46,50,4,1
50,52,4,1
5,45,4,2
43,52,4,1
35,46,4,1
20,25,4,1
43,50,4,1
50,50,4,1
43,46,4,1
5,50,4,1
38,43,4,4
5,46,4,1
32,42,4,1
5,38,4,1
2,43,4,1
35,45,4,1
45,52,4,1
42,43,4,1
32,35,4,1
20,43,4,1
45,50,4,1
43,45,4,8
32,38,4,4
2,32,4,1
2,42,4,1
45,50,4,3
45,46,4,1
38,46,4,1
35,50,4,1
32,43,4,8
20,32,4,1
35,38,4,1
2,35,4,1
43,50,4,3
42,46,4,1
2,5,4,1
32,33,4,1
25,43,4,8
5,25,4,2
5,32,4,2
38,45,4,4
25,33,4,1
20,38,4,1
38,52,4,1
38,45,4,2
25,32,4,8
25,42,4,1
38,50,4,1
35,43,4,1
38,50,4,2
42,45,4,1
50,52,4,1
20,45,4,1
25,35,4,1
38,50,4,1
33,45,4,1
2,50,4,1
2,46,4,1
5,43,4,2
25,38,4,4
35,42,4,1
2,38,4,1
42,50,4,1
32,45,4,8
5,33,4,1
32,52,4,1
25,45,4,8
5,42,4,1
32,50,4,1
25,52,4,1
32,50,4,3
32,46,4,1
25,50,4,1
2,45,4,1
38,43,4,2
5,35,4,1
32,38,4,2
25,50,4,3
25,46,4,1
25,38,4,2
2,25,4,1
